"id","english","french","scientific","code","group","sort"
"252680","A Metallic Wood-boring Beetle","","Agrilus aurichalceus","","BEETLES","252680"
"252683","A Metallic Wood-boring Beetle","","Agrilus cephalicus","","BEETLES","252683"
"252684","A Metallic Wood-boring Beetle","","Agrilus crataegi","","BEETLES","252684"
"252697","A Metallic Wood-boring Beetle","","Agrilus liragus","","BEETLES","252697"
"252734","A Metallic Wood-boring Beetle","","Chrysobothris harrisi","","BEETLES","252734"
"252747","A Metallic Wood-boring Beetle","","Dicerca divaricata","","BEETLES","252747"
"252748","A Metallic Wood-boring Beetle","","Dicerca dumolini","","BEETLES","252748"
"252765","A Metallic Wood-boring Beetle","","Spectralia gracilipes","","BEETLES","252765"
"44111","Dimorphic Jewel-babbler","Ptilorrhoa des Geisler","Ptilorrhoa geislerorum","","BIRDS","9651"
"44312","Black-throated Shrikebill","Monarque à gorge noire","Clytorhynchus nigrogularis","","BIRDS","10648"
"44376","Papuan Scrub-Robin","Drymode papou","Drymodes beccarii","","BIRDS","11114"
"44779","Sulawesi Brown Flycatcher","Gobemouche de Sulawesi","Muscicapa sodhii","","BIRDS","14107"
"250225","Olive-and-Black Carpet","","Acasis viridata","","MOTHS","250225"
"250258","Mottled Gray Carpet","","Cladara limitaria","","MOTHS","250258"
"250275","Orange-barred Carpet","","Dysstroma hersiliata","","MOTHS","250275"
"250276","Marbled Carpet","","Dysstroma truncata","","MOTHS","250276"
"250293","Broad-lined Catopyrrha","","Erastria coloraria","","MOTHS","250293"
"250458","Hubner's Pero","","Pero hubneraria","","MOTHS","250458"
"250475","Porcelain Gray","","Protoboarmia porcelaria","","MOTHS","250475"
"250476","Spear-marked Black","","Rheumaptera hastata","","MOTHS","250476"
"250493","Wavy-lined Emerald","","Synchlora aerata","","MOTHS","250493"
"250357","Common Spring Moth","","Heliomata cycladata","","MOTHS","250357"
"250361","Pistachio Emerald","","Hethemia pistasciaria","","MOTHS","250361"
"250408","Common Lytrosis","","Lytrosis unitaria","","MOTHS","250408"
"250411","Bicolored Angle","","Semiothisa bicolorata","","MOTHS","250411"
"250675","Melsheimer's Sack-bearer","","Cicinnus melsheimeri","","MOTHS","250675"
"250676","Scalloped Sack-bearer","","Lacosoma chiridota","","MOTHS","250676"
"250825","Golden Looper Moth","","Argyrogramma verruca","","MOTHS","250825"
"250829","Bilobed Looper Moth","","Autographa biloba","","MOTHS","250829"
"250862","Forage Looper Moth","","Caenurgina erechtea","","MOTHS","250862"
"250876","Cannubal Underwing","","Catocala connubialis","","MOTHS","250876"
"250879","Serene Underwing","","Catocala serena","","MOTHS","250879"
"250893","Reddish Speckled Dart","","Cerastis tenebrifera","","MOTHS","250893"
"250926","Pure Lichen Moth","","Crambidia pura","","MOTHS","250926"
"250943","Dislocated Dart","","Diarsia dislocata","","MOTHS","250943"
"250944","Freeman's Dart","","Diarsia freemani","","MOTHS","250944"
"250961","Festive Midget","","Elaphria festivoides","","MOTHS","250961"
"250994","Boston Dart","","Euxoa bostoniensis","","MOTHS","250994"
"251011","Fillet Dart","","Euxoa redimicula","","MOTHS","251011"
"250743","Nondescript Dagger Moth","","Acronicta spinigera","","MOTHS","250743"
"250744","Splendid Dagger Moth","","Acronicta superans","","MOTHS","250744"
"250761","Voluble Dart","","Agrotis volubilis","","MOTHS","250761"
"250794","The Gray Marvel","","Anterastria teratophora","","MOTHS","250794"
"250625","Small Tolype","","Tolype notialis","","MOTHS","250625"
"251062","Orange Holomelina","","Holomelina aurantiaca","","MOTHS","251062"
"251079","Broken-line Hypenodes","","Hypenodes fractilinea","","MOTHS","251079"
"251093","Common Idia","","Idia aemula","","MOTHS","251093"
"251143","Bailey's Pinion","","Lithophane baileyi","","MOTHS","251143"
"251144","Bethune's Pinion","","Lithophane bethunei","","MOTHS","251144"
"34245","Streak-fronted Thornbird","Synallaxe à front rayé","Phacellodomus striaticeps","","BIRDS","8124"
"34254","Spectacled Prickletail","Pseudosittine à collier","Siptornis striaticollis","","BIRDS","8181"
"34279","Buff-browed Foliage-gleaner","Anabate à sourcils fauves","Syndactyla rufosuperciliata","","BIRDS","8044"
"34288","Chestnut-winged Foliage-gleaner","Anabate à ailes rousses","Philydor erythropterum","","BIRDS","8026"
"34313","Henna-hooded Foliage-gleaner","Anabate à tête orange","Clibanornis erythrocephalus","","BIRDS","8055"
"34322","Sharp-billed Treehunter","Anabate à bec fin","Heliobletus contaminatus","","BIRDS","8020"
"34381","Greater Scythebill","Grimpar de Pucheran","Drymotoxeres pucheranii","","BIRDS","7922"
"34390","Large-tailed Antshrike","Batara de Leach","Mackenziaena leachii","","BIRDS","7236"
"34411","Cocha Antshrike","Batara des cochas","Thamnophilus praecox","","BIRDS","7269"
"34415","Uniform Antshrike","Batara unicolore","Thamnophilus unicolor","","BIRDS","7280"
"34445","Dusky-throated Antshrike","Batara ardoisé","Thamnomanes ardesiacus","","BIRDS","7313"
"34454","Cherrie's Antwren","Myrmidon de Cherrie","Myrmotherula cherriei","","BIRDS","7351"
"34479","Alagoas Antwren","Myrmidon de Snow","Myrmotherula snowi","","BIRDS","7370"
"34488","Bahia Antwren","Grisin à coiffe noire","Herpsilochmus pileatus","","BIRDS","7378"
"34513","Ochre-rumped Antbird","Grisin à croupion ocre","Drymophila ochropyga","","BIRDS","7426"
"34522","Yellow-rumped Antwren","Grisin à croupion jaune","Euchrepomis sharpei","","BIRDS","7229"
"34547","Band-tailed Antbird","Alapi riverain","Hypocnemoides maculicauda","","BIRDS","7480"
"34556","Caura Antbird","Alapi du Caura","Myrmelastes caurensis","","BIRDS","7497"
"34581","Common Scale-backed Antbird","Fourmilier zébré","Willisornis poecilinotus","","BIRDS","7555"
"34590","Harlequin Antbird","Fourmilier arlequin","Rhegmatorhina berlepschi","","BIRDS","7548"
"34615","Amazonian Antpitta","Grallaire d'Amazonie","Hylopezus berlepschi","","BIRDS","7655"
"34624","Undulated Antpitta","Grallaire ondée","Grallaria squamigera","","BIRDS","7590"
"34645","Jocotoco Antpitta","Grallaire de Ridgely","Grallaria ridgelyi","","BIRDS","7613"
"34649","Rusty-tinged Antpitta","Grallaire de Przewalski","Grallaria przewalskii","","BIRDS","7619"
"34679","Marsh Tapaculo","Mérulaxe herbicole","Scytalopus iraiensis","","BIRDS","7707"
"34688","Rufous-vented Tapaculo","Mérulaxe à ventre roux","Scytalopus femoralis","","BIRDS","7712"
"34713","Zimmer's Tapaculo","Mérulaxe de Zimmer","Scytalopus zimmeri","","BIRDS","7748"
"34722","Spotted Bamboowren","Mérulaxe des bambous","Psilorhamphus guttatus","","BIRDS","7688"
"34747","Scarlet-breasted Fruiteater","Cotinga chevalier","Pipreola frontalis","","BIRDS","8380"
"34756","Gray-tailed Piha","Cotinga à queue grise","Snowornis subalaris","","BIRDS","8403"
"34781","Black-faced Cotinga","Cotinga à face noire","Conioptilon mcilhennyi","","BIRDS","8441"
"34815","Helmeted Manakin","Manakin casqué","Antilophia galeata","","BIRDS","8301"
"34858","Greenish Tyrannulet","Tyranneau verdin","Phyllomyias virescens","","BIRDS","8812"
"34879","Noronha Elaenia","Élénie de Noronha","Elaenia ridleyana","","BIRDS","8775"
"34883","Slaty Elaenia","Élénie bruyante","Elaenia strepera","","BIRDS","8765"
"34888","Rufous-crowned Elaenia","Élénie tête-de-feu","Elaenia ruficeps","","BIRDS","8764"
"34913","Agile Tit-Tyrant","Taurillon agile","Uromyias agilis","","BIRDS","8723"
"34981","Amazonian Scrub-Flycatcher","Moucherolle de Todd","Sublegatus obscurior","","BIRDS","8959"
"34990","White-bellied Pygmy-Tyrant","Microtyran à ventre blanc","Myiornis albiventris","","BIRDS","8585"
"35015","Black-throated Tody-Tyrant","Todirostre à gorge noire","Hemitriccus granadensis","","BIRDS","8614"
"35024","White-cheeked Tody-Flycatcher","Todirostre à face blanche","Poecilotriccus albifacies","","BIRDS","8623"
"35049","Yellow-breasted Flycatcher","Tyranneau à poitrine jaune","Tolmomyias flaviventris","","BIRDS","8682"
"35113","White-throated Pewee","Moucherolle à bavette blanche","Contopus albogularis","","BIRDS","8920"
"35122","Andean Negrito","Lessonie des Andes","Lessonia oreas","","BIRDS","8972"
"35147","Piura Chat-Tyrant","Pitajo de Piura","Ochthoeca piurae","","BIRDS","9066"
"35156","Strange-tailed Tyrant","Moucherolle à queue large","Alectrurus risora","","BIRDS","9048"
"35181","Cinereous Ground-Tyrant","Dormilon cendré","Muscisaxicola cinereus","","BIRDS","9001"
"35190","Streamer-tailed Tyrant","Moucherolle yétapa","Gubernetes yetapa","","BIRDS","9041"
"35215","Crowned Slaty Flycatcher","Tyran oriflamme","Empidonomus aurantioatrocristatus","","BIRDS","9170"
"35258","Large-headed Flatbill","Tyran mégacéphale","Ramphotrigon megacephalum","","BIRDS","9072"
"35292","Bush Wren","Xénique des buissons","Xenicus longipes","","BIRDS","7124"
"35317","Angola Lark","Alouette d'Angola","Mirafra angolensis","","BIRDS","11338"
"35322","Gillett's Lark","Alouette de Gillett","Mirafra gilletti","","BIRDS","11357"
"35347","Lesser Hoopoe-Lark","Sirli de Witherby","Alaemon hamertoni","","BIRDS","11274"
"35351","Black-crowned Sparrow-Lark","Moinelette à front blanc","Eremopterix nigriceps","","BIRDS","11295"
"35356","Bar-tailed Lark","Ammomane élégante","Ammomanes cinctura","","BIRDS","11288"
"35381","Masked Lark","Alouette masquée","Spizocorys personata","","BIRDS","11414"
"35415","Mangrove Swallow","Hirondelle des mangroves","Tachycineta albilinea","","BIRDS","11965"
"35424","Galapagos Martin","Hirondelle sombre","Progne modesta","","BIRDS","11954"
"35449","White-tailed Swallow","Hirondelle à queue blanche","Hirundo megaensis","","BIRDS","12019"
"35458","Nepal House-Martin","Hirondelle du Népal","Delichon nipalense","","BIRDS","12067"
"35483","Woodland Pipit","Pipit forestier","Anthus nyassae","","BIRDS","15513"
"35492","Nilgiri Pipit","Pipit des Nilgiri","Anthus nilghiriensis","","BIRDS","15535"
"35517","Short-tailed Pipit","Pipit à queue courte","Anthus brachyurus","","BIRDS","15584"
"35526","Abyssinian Longclaw","Sentinelle d'Abyssinie","Macronyx flavicollis","","BIRDS","15594"
"35551","Stout-billed Cuckooshrike","Échenilleur à gros bec","Coracina caeruleogrisea","","BIRDS","9688"
"35556","Cerulean Cuckooshrike","Échenilleur de Temminck","Coracina temminckii","","BIRDS","9691"
"35581","Gray-headed Cicadabird","Échenilleur de Gray","Edolisoma schisticeps","","BIRDS","9783"
"35585","McGregor's Cuckooshrike","Échenilleur de McGregor","Malindangia mcgregori","","BIRDS","9725"
"35590","Black-headed Cuckooshrike","Échenilleur à tête noire","Lalage melanoptera","","BIRDS","9746"
"35615","Fiery Minivet","Minivet flamboyant","Pericrocotus igneus","","BIRDS","9657"
"35624","Black-winged Flycatcher-shrike","Hémipe véloce","Hemipus hirundinaceus","","BIRDS","10216"
"46949","Rufous-sided Gerygone","Gérygone à flancs roux","Gerygone dorsalis","","BIRDS","9615"
"47056","Javan Bush Warbler","Locustelle de Java","Locustella montis","","BIRDS","11892"
"47247","Silver Gull","Mouette argentée","Chroicocephalus novaehollandiae","","BIRDS","3503"
"47256","Tropical Shearwater","Puffin de Baillon","Puffinus bailloni","","BIRDS","3999"
"47349","Guadeloupe Parakeet","Conure de Guadeloupe","Psittacara labati","","BIRDS","7117"
"47481","Japanese Bush Warbler","Bouscarle chanteuse","Horornis diphone","","BIRDS","12495"
"47490","Heuglin's White-eye","Zostérops alticole","Zosterops poliogastrus","","BIRDS","12739"
"47558","Chestnut Munia","Capucin à tête noire","Lonchura atricapilla","","BIRDS","15314"
"100370","Californian Bat","","Myotis californicus","","BATS","100370"
"100570","Western Pipistrelle","","Pipistrellus hesperus","","BATS","100570"
"110130","Virginia Opossum","","Didelphis virginiana","","MAMMALS","110130"
"110330","Pale Mouse Opossum","","Marmosa xerophila","","MAMMALS","110330"
"110530","Amazonian Short-tailed Opossum","","Monodelphis emiliae","","MAMMALS","110530"
"110730","Peruvian Shrew Opossum","","Lestoros inca","","MAMMALS","110730"
"110930","Northern Quoll","","Dasyurus hallucatus","","MAMMALS","110930"
"111100","Paucident Planigale","","Planigale gilesi","","MAMMALS","111100"
"111130","Papuan Planigale","","Planigale novaeguineae","","MAMMALS","111130"
"111300","Long-legged Jumping Marsupial","","Sminthopsis laniger","","MAMMALS","111300"
"111500","Trobriand Bandicoot","","Echymipera davidi","","MAMMALS","111500"
"111700","Telefomin Cuscus","","Phalanger matanim","","MAMMALS","111700"
"35649","Puff-backed Bulbul","Bulbul laineux","Brachypodius eutilotus","","BIRDS","12172"
"38223","Magpie-lark","Gralline pie","Grallina cyanoleuca","","BIRDS","10705"
"38232","Bismarck Woodswallow","Langrayen des Bismarck","Artamus insignis","","BIRDS","10112"
"38257","Glossy-mantled Manucode","Paradisier noir","Manucodia ater","","BIRDS","10533"
"38266","Ribbon-tailed Astrapia","Paradisier à rubans","Astrapia mayeri","","BIRDS","10564"
"38291","Red Bird-of-paradise","Paradisier rouge","Paradisaea rubra","","BIRDS","10570"
"38334","Azure Jay","Geai azuré","Cyanocorax caeruleus","","BIRDS","10846"
"38359","Lidth's Jay","Geai de Lidth","Garrulus lidthi","","BIRDS","10894"
"38364","Red-billed Blue-Magpie","Pirolle à bec rouge","Urocissa erythroryncha","","BIRDS","10903"
"38389","Red-billed Chough","Crave à bec rouge","Pyrrhocorax pyrrhocorax","","BIRDS","10951"
"38398","Flores Crow","Corneille de Florès","Corvus florensis","","BIRDS","10968"
"38423","Little Crow","Corbeau du désert","Corvus bennetti","","BIRDS","11003"
"38432","White-necked Raven","Corbeau à nuque blanche","Corvus albicollis","","BIRDS","11013"
"38457","Golden Myna","Mino d'Anaïs","Mino anais","","BIRDS","13588"
"38466","Fiery-browed Myna","Énode à sourcils rouges","Enodes erythrophris","","BIRDS","13546"
"38491","White-shouldered Starling","Étourneau mandarin","Sturnia sinensis","","BIRDS","13615"
"38500","Spotless Starling","Étourneau unicolore","Sturnus unicolor","","BIRDS","13600"
"38525","Fischer's Starling","Spréo de Fischer","Lamprotornis fischeri","","BIRDS","13693"
"38534","Tristram's Starling","Rufipenne de Tristram","Onychognathus tristramii","","BIRDS","13656"
"38568","Southern Gray-headed Sparrow","Moineau sud-africain","Passer diffusus","","BIRDS","15419"
"38593","Chestnut-crowned Sparrow-Weaver","Mahali à calotte marron","Plocepasser superciliosus","","BIRDS","14989"
"38598","Black-capped Social-Weaver","Républicain de Cabanis","Pseudonigrita cabanisi","","BIRDS","14994"
"38623","Strange Weaver","Tisserin de montagne","Ploceus alienus","","BIRDS","15036"
"38632","Southern Brown-throated Weaver","Tisserin à gorge brune","Ploceus xanthopterus","","BIRDS","15045"
"38657","Yellow-mantled Weaver","Tisserin tricolore","Ploceus tricolor","","BIRDS","15084"
"38666","Sao Tome Weaver","Tisserin de Sao Tomé","Ploceus sanctithomae","","BIRDS","15095"
"38691","Fire-fronted Bishop","Euplecte à diadème","Euplectes diadematus","","BIRDS","15130"
"38700","Long-tailed Widowbird","Euplecte à longue queue","Euplectes progne","","BIRDS","15146"
"38734","Black-faced Waxbill","Astrild à moustaches","Estrilda erythronotos","","BIRDS","15191"
"38759","Brown Firefinch","Amarante nitidule","Lagonosticta nitidula","","BIRDS","15223"
"38768","Cut-throat","Amadine cou-coupé","Amadina fasciata","","BIRDS","15236"
"38793","Pin-tailed Parrotfinch","Diamant quadricolore","Erythrura prasina","","BIRDS","15272"
"38798","Papuan Parrotfinch","Diamant de Nouvelle-Guinée","Erythrura papuana","","BIRDS","15278"
"38827","Gray-banded Munia","Capucin des Arfak","Lonchura vana","","BIRDS","15326"
"38832","New Ireland Munia","Capucin de Nouvelle-Irlande","Lonchura forbesi","","BIRDS","15331"
"38857","Jambandu Indigobird","Combassou jambandou","Vidua raricola","","BIRDS","15360"
"38900","Tepui Vireo","Viréon des tépuis","Vireo sclateri","","BIRDS","9923"
"38925","Velvet-fronted Euphonia","Organiste du Magdalena","Euphonia concinna","","BIRDS","15625"
"38934","Golden-rumped Euphonia","Organiste doré","Euphonia cyanocephala","","BIRDS","15640"
"38993","Black-headed Greenfinch","Verdier d'Oustalet","Chloris ambigua","","BIRDS","15815"
"39002","Thick-billed Siskin","Tarin à bec épais","Spinus crassirostris","","BIRDS","15961"
"39027","Corsican Finch","Venturon corse","Carduelis corsicana","","BIRDS","15923"
"39032","Ethiopian Siskin","Serin à tête noire","Serinus nigriceps","","BIRDS","15933"
"39036","Black-faced Canary","Serin à masque noir","Crithagra capistrata","","BIRDS","15823"
"39066","Drakensberg Siskin","Serin de Symons","Crithagra symonsi","","BIRDS","15858"
"39091","Scarlet Finch","Roselin cipaye","Carpodacus sipahi","","BIRDS","15717"
"39193","Paria Redstart","Paruline de Paria","Myioborus pariae","","BIRDS","16792"
"39202","Gray-and-gold Warbler","Paruline de Fraser","Myiothlypis fraseri","","BIRDS","16773"
"39236","Bicolored Conebill","Conirostre bicolore","Conirostrum bicolor","","BIRDS","17183"
"39261","Dusky Chlorospingus","Chlorospin ombré","Chlorospingus semifuscus","","BIRDS","16074"
"39295","Cherry-throated Tanager","Tangara rougegorge","Nemosia rourei","","BIRDS","16940"
"39359","Blue-and-yellow Tanager","Tangara fourchu","Pipraeidea bonariensis","","BIRDS","17056"
"39368","Hooded Mountain-Tanager","Tangara montagnard","Buthraupis montana","","BIRDS","17022"
"39427","Masked Tanager","Calliste masqué","Stilpnia nigrocincta","","BIRDS","17104"
"39436","Black-headed Tanager","Calliste à tête noire","Stilpnia cyanoptera","","BIRDS","17087"
"39461","Crested Bunting","Bruant huppé","Emberiza lathami","","BIRDS","15986"
"39470","Rufous-backed Bunting","Bruant de Jankowski","Emberiza jankowskii","","BIRDS","15994"
"39495","Black-headed Bunting","Bruant mélanocéphale","Emberiza melanocephala","","BIRDS","15987"
"39504","Black-masked Finch","Coryphaspize à joues noires","Coryphaspiza melanotis","","BIRDS","17392"
"39525","Gough Island Finch","Rowettie de Gough","Rowettia goughensis","","BIRDS","17255"
"39529","Common Diuca-Finch","Diuca gris","Diuca diuca","","BIRDS","17231"
"39534","Rufous-backed Inca-Finch","Incaspize costumé","Incaspiza personata","","BIRDS","17268"
"39559","Plumbeous Seedeater","Sporophile gris-de-plomb","Sporophila plumbea","","BIRDS","17381"
"39568","Black-and-white Seedeater","Sporophile noir et blanc","Sporophila luctuosa","","BIRDS","17373"
"39593","Great-billed Seed-Finch","Sporophile de Maximilien","Sporophila maximiliani","","BIRDS","17359"
"39602","Plain-colored Seedeater","Cataménie terne","Catamenia inornata","","BIRDS","17388"
"39627","Moustached Flowerpiercer","Percefleur moustachu","Diglossa mystacalis","","BIRDS","17201"
"39636","Bluish Flowerpiercer","Percefleur bleuté","Diglossa caerulescens","","BIRDS","17220"
"39670","Black-faced Brushfinch","Tohi mélanien","Atlapetes melanolaemus","","BIRDS","16337"
"39768","Guadalupe Junco","Junco de Guadalupe","Junco insularis","","BIRDS","16179"
"39802","Thick-billed Saltator","Saltator à bec épais","Saltator maxillosus","","BIRDS","17470"
"39904","Selva Cacique","Cassique de Koepcke","Cacicus koepckeae","","BIRDS","16407"
"252777","A Pill Beetle","","Simplocaria elongata","","BEETLES","252777"
"252786","A Soldier Beetle","","Cantharis rotundicollis","","BEETLES","252786"
"252811","A Soldier Beetle","","Podabrus tomentosus","","BEETLES","252811"
"252820","A Soldier Beetle","","Rhagonycha oriflava","","BEETLES","252820"
"252845","Ground Beetle","","Agonum corvus","","BEETLES","252845"
"31237","Galapagos Rail","Râle des Galapagos","Laterallus spilonota","","BIRDS","2987"
"31246","New Britain Rail","Râle de Nouvelle-Bretagne","Gallirallus insignis","","BIRDS","2821"
"31280","Talaud Rail","Râle des Talaud","Gymnocrex talaudensis","","BIRDS","2807"
"31339","Masked Finfoot","Grébifoulque d'Asie","Heliopais personatus","","BIRDS","2998"
"31348","Great Indian Bustard","Outarde à tête noire","Ardeotis nigriceps","","BIRDS","1518"
"31373","Madagascar Jacana","Jacana malgache","Actophilornis albinucha","","BIRDS","3205"
"31403","Red-necked Avocet","Avocette d'Australie","Recurvirostra novaehollandiae","","BIRDS","3072"
"31412","Great Thick-knee","Grand Oedicnème","Esacus recurvirostris","","BIRDS","3054"
"31437","Black-headed Lapwing","Vanneau à tête noire","Vanellus tectus","","BIRDS","3111"
"31446","Red-wattled Lapwing","Vanneau indien","Vanellus indicus","","BIRDS","3121"
"31471","Three-banded Plover","Pluvier à triple collier","Charadrius tricollaris","","BIRDS","3174"
"31480","Puna Plover","Pluvier de la puna","Charadrius alticola","","BIRDS","3146"
"31505","Chatham Islands Snipe","Bécassine des Chatham","Coenocorypha pusilla","","BIRDS","3320"
"31514","Madagascar Snipe","Bécassine malgache","Gallinago macrodactyla","","BIRDS","3346"
"31637","Andean Gull","Mouette des Andes","Chroicocephalus serranus","","BIRDS","3498"
"31739","Double-banded Sandgrouse","Ganga bibande","Pterocles bicinctus","","BIRDS","1510"
"31748","Stock Dove","Pigeon colombin","Columba oenas","","BIRDS","1004"
"31773","Japanese Wood-Pigeon","Pigeon violet","Columba janthina","","BIRDS","1036"
"31782","Spot-winged Pigeon","Pigeon tigré","Patagioenas maculosa","","BIRDS","1050"
"31807","Red Collared-Dove","Tourterelle à tête grise","Streptopelia tranquebarica","","BIRDS","1102"
"31841","Squatter Pigeon","Colombine marquetée","Geophaps scripta","","BIRDS","1178"
"31871","Bare-eyed Ground Dove","Colombe de Moreno","Metriopelia morenoi","","BIRDS","1203"
"31905","Luzon Bleeding-heart","Gallicolombe poignardée","Gallicolumba luzonica","","BIRDS","1272"
"31914","Polynesian Ground Dove","Gallicolombe érythroptère","Alopecoenas erythropterus","","BIRDS","1168"
"31939","Sumba Green-Pigeon","Colombar de Sumba","Treron teysmannii","","BIRDS","1314"
"31948","Yellow-vented Green-Pigeon","Colombar de Seimund","Treron seimundi","","BIRDS","1325"
"31973","Superb Fruit-Dove","Ptilope superbe","Ptilinopus superbus","","BIRDS","1363"
"31982","Makatea Fruit-Dove","Ptilope de Makatéa","Ptilinopus chalcurus","","BIRDS","1381"
"32007","Comoro Blue-Pigeon","Founingo des Comores","Alectroenas sganzini","","BIRDS","1412"
"32016","Elegant Imperial-Pigeon","Carpophage à queue bleue","Ducula concinna","","BIRDS","1429"
"32041","Timor Imperial-Pigeon","Carpophage cendrillon","Ducula cineracea","","BIRDS","1469"
"32050","Pale Mountain-Pigeon","Carpophage des Salomon","Gymnophaps solomonensis","","BIRDS","1486"
"32075","Cardinal Lory","Lori cardinal","Chalcopsitta cardinalis","","BIRDS","6763"
"32080","Black-winged Lory","Lori à joues bleues","Eos cyanogenia","","BIRDS","6780"
"32105","Musk Lorikeet","Lori à bandeau rouge","Glossopsitta concinna","","BIRDS","6770"
"32114","Red-fronted Lorikeet","Lori à front rouge","Charmosyna rubronotata","","BIRDS","6743"
"32139","Guaiabero","Guaiabero lunulé","Bolbopsittacus lunulatus","","BIRDS","6733"
"32148","Yellow-crowned Parakeet","Perruche à tête d'or","Cyanoramphus auriceps","","BIRDS","6681"
"32173","Scarlet-chested Parrot","Perruche splendide","Neophema splendida","","BIRDS","6665"
"32182","Madarasz's Tiger-Parrot","Perruche de Madarasz","Psittacella madaraszi","","BIRDS","6646"
"32207","Princess Parrot","Perruche d'Alexandra","Polytelis alexandrae","","BIRDS","6580"
"32216","Layard's Parakeet","Perruche de Layard","Psittacula calthrapae","","BIRDS","6627"
"32241","Yellow-collared Lovebird","Inséparable masqué","Agapornis personatus","","BIRDS","6829"
"32250","RÃ¼ppell's Parrot","Perroquet de Rüppell","Poicephalus rueppellii","","BIRDS","6847"
"32275","Golden Parakeet","Conure dorée","Guaruba guarouba","","BIRDS","7086"
"32314","Bonaparte's Parakeet","Conure de Bonaparte","Pyrrhura lucianii","","BIRDS","7014"
"32348","Gray-cheeked Parakeet","Toui flamboyant","Brotogeris pyrrhoptera","","BIRDS","6881"
"32373","Black-winged Parrot","Caïque à ailes noires","Hapalopsittaca melanotis","","BIRDS","6891"
"32382","Speckle-faced Parrot","Pione pailletée","Pionus tumultuosus","","BIRDS","6903"
"32407","Kawall's Parrot","Amazone de Kawall","Amazona kawalli","","BIRDS","6955"
"32416","Red-fan Parrot","Papegeai maillé","Deroptyus accipitrinus","","BIRDS","6983"
"32441","Pied Cuckoo","Coucou jacobin","Clamator jacobinus","","BIRDS","1685"
"32475","Horsfield's Bronze-Cuckoo","Coucou de Horsfield","Chrysococcyx basalis","","BIRDS","1741"
"32484","African Emerald Cuckoo","Coucou foliotocol","Chrysococcyx cupreus","","BIRDS","1736"
"32509","Sumatran Ground-Cuckoo","Calobate de Sumatra","Carpococcyx viridis","","BIRDS","1611"
"32518","Crested Coua","Coua huppé","Coua cristata","","BIRDS","1614"
"32573","Pavonine Cuckoo","Géocoucou pavonin","Dromococcyx pavoninus","","BIRDS","1601"
"32607","Javan Scops-Owl","Petit-duc de Java","Otus angelinae","","BIRDS","4838"
"32616","Mindanao Scops-Owl","Petit-duc de Mindanao","Otus mirus","","BIRDS","4889"
"32641","Sao Tome Scops-Owl","Petit-duc de Sao Tomé","Otus hartlaubi","","BIRDS","4880"
"32675","Pharaoh Eagle-Owl","Grand-duc ascalaphe","Bubo ascalaphus","","BIRDS","4971"
"32684","Verreaux's Eagle-Owl","Grand-duc de Verreaux","Bubo lacteus","","BIRDS","4986"
"32718","Tawny-browed Owl","Chouette à sourcils jaunes","Pulsatrix koeniswaldiana","","BIRDS","4963"
"32752","Albertine Owlet","Chevêchette de Prigogine","Glaucidium albertinum","","BIRDS","5049"
"32777","Togian Boobook","Ninoxe de Burhan","Ninox burhani","","BIRDS","5174"
"32782","Manus Boobook","Ninoxe de l'Amirauté","Ninox meeki","","BIRDS","5185"
"32807","Tawny Frogmouth","Podarge gris","Podargus strigoides","","BIRDS","1821"
"35658","Yellow-vented Bulbul","Bulbul goiavier","Pycnonotus goiavier","","BIRDS","12231"
"35683","Yellow-bellied Greenbul","Bulbul à poitrine jaune","Chlorocichla flaviventris","","BIRDS","12115"
"35692","Pale-olive Greenbul","Bulbul à ventre fauve","Phyllastrephus fulviventris","","BIRDS","12145"
"35717","Red-tailed Greenbul","Bulbul à barbe blanche","Criniger calurus","","BIRDS","12126"
"35726","Gray-cheeked Bulbul","Bulbul brès","Alophoixus bres","","BIRDS","12255"
"35751","Black Bulbul","Bulbul noir","Hypsipetes leucocephalus","","BIRDS","12290"
"35785","White-capped Dipper","Cincle à tête blanche","Cinclus leucocephalus","","BIRDS","13534"
"35815","Whiskered Wren","Troglodyte à favoris","Pheugopedius mystacalis","","BIRDS","13446"
"35849","Tepui Wren","Troglodyte des tépuis","Troglodytes rufulus","","BIRDS","13366"
"35858","Munchique Wood-Wren","Troglodyte de Negret","Henicorhina negreti","","BIRDS","13513"
"35917","Red-tailed Ant-Thrush","Néocossyphe à queue rousse","Neocossyphus rufus","","BIRDS","13769"
"35926","Rufous-tailed Rock-Thrush","Monticole de roche","Monticola saxatilis","","BIRDS","14534"
"35951","Ashy Thrush","Grive cendrée","Geokichla cinerea","","BIRDS","13902"
"35994","Rufous-brown Solitaire","Grive roux-brun","Cichlopsis leucogenys","","BIRDS","13873"
"36019","African Bare-eyed Thrush","Merle cendré","Turdus tephronotus","","BIRDS","13960"
"36024","White-collared Blackbird","Merle à collier blanc","Turdus albocinctus","","BIRDS","14084"
"36049","Andean Slaty Thrush","Merle ardoisé","Turdus nigriceps","","BIRDS","14007"
"36058","Creamy-bellied Thrush","Merle à ventre clair","Turdus amaurochalinus","","BIRDS","13992"
"36083","Lesser Shortwing","Petite Brachyptère","Brachypteryx leucophris","","BIRDS","14373"
"36092","Singing Cisticola","Cisticole chanteuse","Cisticola cantans","","BIRDS","11622"
